"Velocity:0","Velocity:1","Velocity:2","Velocity Magnitude","Pressure","Points:0","Points:1","Points:2"
0.1487,4.892e-05,0,0.1487,-0.02664,0.1628,2.967,0
0.1488,3.319e-05,0,0.1488,-0.02833,0.1914,2.967,0
0.1489,2.604e-05,0,0.1489,-0.0291,0.2045,2.967,0
0.1384,0.0001224,0,0.1384,-0.01663,0,2.969,0
0.1385,0.0001159,0,0.1385,-0.01746,0.01312,2.969,0
0.1387,0.0001016,0,0.1387,-0.01925,0.04176,2.969,0
0.139,8.214e-05,0,0.139,-0.02167,0.08087,2.969,0
0.1393,6.101e-05,0,0.1393,-0.02429,0.1237,2.969,0
0.1394,4.192e-05,0,0.1394,-0.02663,0.1628,2.969,0
0.1396,2.809e-05,0,0.1396,-0.02833,0.1914,2.969,0
0.1396,2.181e-05,0,0.1396,-0.02909,0.2045,2.969,0
0.1183,8.762e-05,0,0.1183,-0.01662,0,2.973,0
0.1184,8.284e-05,0,0.1184,-0.01744,0.01312,2.973,0
0.1186,7.241e-05,0,0.1186,-0.01924,0.04176,2.973,0
0.1188,5.819e-05,0,0.1188,-0.02166,0.08087,2.973,0
0.119,4.276e-05,0,0.119,-0.02428,0.1237,2.973,0
0.1191,2.884e-05,0,0.1191,-0.02663,0.1628,2.973,0
0.1192,1.876e-05,0,0.1192,-0.02832,0.1914,2.973,0
0.1193,1.417e-05,0,0.1193,-0.02909,0.2045,2.973,0
0.09047,4.984e-05,0,0.09047,-0.0166,0,2.98,0
0.09054,4.705e-05,0,0.09054,-0.01743,0.01312,2.98,0
0.09068,4.094e-05,0,0.09068,-0.01922,0.04176,2.98,0
0.09084,3.263e-05,0,0.09084,-0.02165,0.08087,2.98,0
0.09099,2.362e-05,0,0.09099,-0.02427,0.1237,2.98,0
0.0911,1.548e-05,0,0.0911,-0.02662,0.1628,2.98,0
0.09117,9.591e-06,0,0.09117,-0.02831,0.1914,2.98,0
0.0912,6.915e-06,0,0.0912,-0.02908,0.2045,2.98,0
0.05959,2.096e-05,0,0.05959,-0.01658,0,2.987,0
0.05963,1.975e-05,0,0.05963,-0.01741,0.01312,2.987,0
0.05972,1.71e-05,0,0.05972,-0.01921,0.04176,2.987,0
0.05982,1.35e-05,0,0.05982,-0.02164,0.08087,2.987,0
0.05992,9.591e-06,0,0.05992,-0.02426,0.1237,2.987,0
0.05999,6.066e-06,0,0.05999,-0.02661,0.1628,2.987,0
0.06003,3.516e-06,0,0.06003,-0.02831,0.1914,2.987,0
0.06005,2.359e-06,0,0.06005,-0.02908,0.2045,2.987,0
0.03097,5.504e-06,0,0.03097,-0.01657,0,2.993,0
0.031,5.174e-06,0,0.031,-0.0174,0.01312,2.993,0
0.03104,4.461e-06,0,0.03104,-0.0192,0.04176,2.993,0
0.03109,3.49e-06,0,0.03109,-0.02163,0.08087,2.993,0
0.03114,2.435e-06,0,0.03114,-0.02425,0.1237,2.993,0
0.03117,1.482e-06,0,0.03117,-0.02661,0.1628,2.993,0
0.03119,7.938e-07,0,0.03119,-0.02831,0.1914,2.993,0
0.0312,4.838e-07,0,0.0312,-0.02908,0.2045,2.993,0
0.009777,5.371e-07,0,0.009777,-0.01655,0,2.998,0
0.009784,5.032e-07,0,0.009784,-0.01738,0.01312,2.998,0
0.009798,4.332e-07,0,0.009798,-0.01919,0.04176,2.998,0
0.009814,3.363e-07,0,0.009814,-0.02162,0.08087,2.998,0
0.009828,2.31e-07,0,0.009828,-0.02424,0.1237,2.998,0
0.009838,1.364e-07,0,0.009838,-0.0266,0.1628,2.998,0
0.009844,6.773e-08,0,0.009844,-0.0283,0.1914,2.998,0
0.009846,3.766e-08,0,0.009846,-0.02907,0.2045,2.998,0
0,0,0,0,-0.01655,0,3,0
0,0,0,0,-0.01738,0.01312,3,0
0,0,0,0,-0.01918,0.04176,3,0
0,0,0,0,-0.02162,0.08087,3,0
0,0,0,0,-0.02424,0.1237,3,0
0,0,0,0,-0.0266,0.1628,3,0
0,0,0,0,-0.0283,0.1914,3,0
0,0,0,0,-0.02907,0.2045,3,0
0.1489,2.604e-05,0,0.1489,-0.0291,0.2045,2.967,0
0.1489,1.894e-05,0,0.1489,-0.02986,0.2177,2.967,0
0.149,3.559e-06,0,0.149,-0.0315,0.2463,2.967,0
0.1491,-1.711e-05,0,0.1491,-0.03371,0.2854,2.967,0
0.1493,-3.927e-05,0,0.1493,-0.03606,0.3282,2.967,0
0.1494,-5.908e-05,0,0.1494,-0.03816,0.3673,2.966,0
0.1495,-7.331e-05,0,0.1495,-0.03966,0.396,2.966,0
0.1495,-7.976e-05,0,0.1495,-0.04033,0.4091,2.966,0
0.1396,2.181e-05,0,0.1396,-0.02909,0.2045,2.969,0
0.1397,1.555e-05,0,0.1397,-0.02986,0.2177,2.969,0
0.1398,2.041e-06,0,0.1398,-0.0315,0.2463,2.969,0
0.1399,-1.612e-05,0,0.1399,-0.03371,0.2854,2.969,0
0.14,-3.559e-05,0,0.14,-0.03606,0.3282,2.969,0
0.1401,-5.301e-05,0,0.1401,-0.03816,0.3673,2.969,0
0.1402,-6.552e-05,0,0.1402,-0.03966,0.396,2.969,0
0.1402,-7.119e-05,0,0.1402,-0.04033,0.4091,2.969,0
0.1193,1.417e-05,0,0.1193,-0.02909,0.2045,2.973,0
0.1193,9.614e-06,0,0.1193,-0.02985,0.2177,2.973,0
0.1194,-2.322e-07,0,0.1194,-0.0315,0.2463,2.973,0
0.1195,-1.345e-05,0,0.1195,-0.03371,0.2854,2.973,0
0.1196,-2.765e-05,0,0.1196,-0.03606,0.3282,2.973,0
0.1196,-4.034e-05,0,0.1196,-0.03816,0.3673,2.973,0
0.1197,-4.946e-05,0,0.1197,-0.03966,0.396,2.973,0
0.1197,-5.359e-05,0,0.1197,-0.04034,0.4091,2.973,0
0.0912,6.915e-06,0,0.0912,-0.02908,0.2045,2.98,0
0.09123,4.256e-06,0,0.09123,-0.02985,0.2177,2.98,0
0.09128,-1.491e-06,0,0.09128,-0.0315,0.2463,2.98,0
0.09134,-9.206e-06,0,0.09134,-0.03371,0.2854,2.98,0
0.09139,-1.748e-05,0,0.09139,-0.03606,0.3282,2.98,0
0.09145,-2.488e-05,0,0.09145,-0.03816,0.3673,2.98,0
0.09149,-3.02e-05,0,0.09149,-0.03966,0.396,2.98,0
0.09151,-3.26e-05,0,0.09151,-0.04034,0.4091,2.98,0
0.06005,2.359e-06,0,0.06005,-0.02908,0.2045,2.987,0
0.06006,1.21e-06,0,0.06006,-0.02984,0.2177,2.987,0
0.06009,-1.277e-06,0,0.06009,-0.03149,0.2463,2.987,0
0.06012,-4.612e-06,0,0.06012,-0.03371,0.2854,2.987,0
0.06016,-8.19e-06,0,0.06016,-0.03607,0.3282,2.987,0
0.06018,-1.139e-05,0,0.06018,-0.03817,0.3673,2.987,0
0.06021,-1.369e-05,0,0.06021,-0.03967,0.396,2.987,0
0.06022,-1.473e-05,0,0.06022,-0.04035,0.4091,2.987,0
0.0312,4.838e-07,0,0.0312,-0.02908,0.2045,2.993,0
0.03121,1.743e-07,0,0.03121,-0.02984,0.2177,2.993,0
0.03122,-4.975e-07,0,0.03122,-0.03149,0.2463,2.993,0
0.03124,-1.397e-06,0,0.03124,-0.03371,0.2854,2.993,0
0.03125,-2.361e-06,0,0.03125,-0.03607,0.3282,2.993,0
0.03126,-3.22e-06,0,0.03126,-0.03818,0.3673,2.993,0
0.03127,-3.839e-06,0,0.03127,-0.03968,0.396,2.993,0
0.03128,-4.119e-06,0,0.03128,-0.04036,0.4091,2.993,0
0.009846,3.766e-08,0,0.009846,-0.02907,0.2045,2.998,0
0.009848,6.844e-09,0,0.009848,-0.02984,0.2177,2.998,0
0.009852,-6.083e-08,0,0.009852,-0.03149,0.2463,2.998,0
0.009856,-1.5e-07,0,0.009856,-0.03371,0.2854,2.998,0
0.00986,-2.459e-07,0,0.00986,-0.03608,0.3282,2.998,0
0.009863,-3.311e-07,0,0.009863,-0.03818,0.3673,2.998,0
0.009866,-3.926e-07,0,0.009866,-0.03969,0.396,2.998,0
0.009868,-4.21e-07,0,0.009868,-0.04037,0.4091,2.998,0
0,0,0,0,-0.02907,0.2045,3,0
0,0,0,0,-0.02984,0.2177,3,0
0,0,0,0,-0.03149,0.2463,3,0
0,0,0,0,-0.03371,0.2854,3,0
0,0,0,0,-0.03608,0.3282,3,0
0,0,0,0,-0.03819,0.3673,3,0
0,0,0,0,-0.03969,0.396,3,0
0,0,0,0,-0.04037,0.4091,3,0
0.1495,-7.976e-05,0,0.1495,-0.04033,0.4091,2.966,0
0.1496,-8.617e-05,0,0.1496,-0.041,0.4222,2.966,0
0.1497,-0.0001,0,0.1497,-0.04244,0.4508,2.966,0
0.1499,-0.0001186,0,0.1499,-0.04435,0.49,2.966,0
0.1503,-0.0001388,0,0.1503,-0.04637,0.5328,2.966,0
0.1508,-0.000157,0,0.1508,-0.04815,0.5719,2.966,0
0.1512,-0.0001704,0,0.1512,-0.04942,0.6005,2.966,0
0.1515,-0.0001766,0,0.1515,-0.04998,0.6136,2.966,0
0.1402,-7.119e-05,0,0.1402,-0.04033,0.4091,2.969,0
0.1402,-7.682e-05,0,0.1402,-0.041,0.4222,2.969,0
0.1404,-8.899e-05,0,0.1404,-0.04244,0.4508,2.968,0
0.1406,-0.0001054,0,0.1406,-0.04435,0.49,2.968,0
0.1409,-0.000123,0,0.1409,-0.04638,0.5328,2.968,0
0.1414,-0.0001391,0,0.1414,-0.04816,0.5719,2.968,0
0.1418,-0.0001509,0,0.1418,-0.04942,0.6005,2.968,0
0.142,-0.0001563,0,0.142,-0.04999,0.6136,2.968,0
0.1197,-5.359e-05,0,0.1197,-0.04034,0.4091,2.973,0
0.1198,-5.769e-05,0,0.1198,-0.04101,0.4222,2.973,0
0.1199,-6.656e-05,0,0.1199,-0.04245,0.4508,2.973,0
0.1201,-7.848e-05,0,0.1201,-0.04436,0.49,2.973,0
0.1203,-9.136e-05,0,0.1203,-0.04638,0.5328,2.973,0
0.1207,-0.000103,0,0.1207,-0.04817,0.5719,2.973,0
0.1211,-0.0001116,0,0.1211,-0.04943,0.6005,2.973,0
0.1213,-0.0001156,0,0.1213,-0.05,0.6136,2.973,0
0.09151,-3.26e-05,0,0.09151,-0.04034,0.4091,2.98,0
0.09154,-3.5e-05,0,0.09154,-0.04101,0.4222,2.98,0
0.09161,-4.016e-05,0,0.09161,-0.04245,0.4508,2.98,0
0.09174,-4.711e-05,0,0.09174,-0.04437,0.49,2.98,0
0.09195,-5.462e-05,0,0.09195,-0.0464,0.5328,2.979,0
0.09222,-6.143e-05,0,0.09222,-0.04818,0.5719,2.979,0
0.0925,-6.645e-05,0,0.0925,-0.04945,0.6005,2.979,0
0.09264,-6.876e-05,0,0.09264,-0.05002,0.6136,2.979,0
0.06022,-1.473e-05,0,0.06022,-0.04035,0.4091,2.987,0
0.06024,-1.576e-05,0,0.06024,-0.04102,0.4222,2.987,0
0.06028,-1.799e-05,0,0.06028,-0.04246,0.4508,2.987,0
0.06036,-2.1e-05,0,0.06036,-0.04438,0.49,2.987,0
0.06049,-2.424e-05,0,0.06049,-0.04641,0.5328,2.987,0
0.06067,-2.718e-05,0,0.06067,-0.0482,0.5719,2.987,0
0.06084,-2.935e-05,0,0.06084,-0.04947,0.6005,2.986,0
0.06094,-3.035e-05,0,0.06094,-0.05004,0.6136,2.986,0
0.03128,-4.119e-06,0,0.03128,-0.04036,0.4091,2.993,0
0.03129,-4.396e-06,0,0.03129,-0.04103,0.4222,2.993,0
0.03131,-4.997e-06,0,0.03131,-0.04248,0.4508,2.993,0
0.03135,-5.806e-06,0,0.03135,-0.0444,0.49,2.993,0
0.03141,-6.678e-06,0,0.03141,-0.04643,0.5328,2.993,0
0.0315,-7.471e-06,0,0.0315,-0.04822,0.5719,2.993,0
0.03159,-8.055e-06,0,0.03159,-0.04949,0.6005,2.993,0
0.03164,-8.326e-06,0,0.03164,-0.05006,0.6136,2.993,0
0.009868,-4.21e-07,0,0.009868,-0.04037,0.4091,2.998,0
0.00987,-4.476e-07,0,0.00987,-0.04104,0.4222,2.998,0
0.009876,-5.074e-07,0,0.009876,-0.04249,0.4508,2.998,0
0.009887,-5.877e-07,0,0.009887,-0.04441,0.49,2.998,0
0.009907,-6.742e-07,0,0.009907,-0.04644,0.5328,2.998,0
0.009935,-7.534e-07,0,0.009935,-0.04823,0.5719,2.998,0
0.009963,-8.113e-07,0,0.009963,-0.0495,0.6005,2.998,0
0.009978,-8.387e-07,0,0.009978,-0.05007,0.6136,2.998,0
0,0,0,0,-0.04037,0.4091,3,0
0,0,0,0,-0.04104,0.4222,3,0
0,0,0,0,-0.04249,0.4508,3,0
0,0,0,0,-0.04441,0.49,3,0
0,0,0,0,-0.04645,0.5328,3,0
0,0,0,0,-0.04824,0.5719,3,0
0,0,0,0,-0.04951,0.6005,3,0
0,0,0,0,-0.05008,0.6136,3,0
0.1515,-0.0001766,0,0.1515,-0.04998,0.6136,2.966,0
0.1518,-0.0001829,0,0.1518,-0.05054,0.6268,2.966,0
0.1525,-0.0001967,0,0.1525,-0.05174,0.6554,2.965,0
0.1537,-0.0002161,0,0.1537,-0.05331,0.6945,2.965,0
0.1554,-0.0002386,0,0.1554,-0.05496,0.7373,2.964,0
0.1574,-0.0002606,0,0.1574,-0.05639,0.7764,2.964,0
0.1592,-0.0002779,0,0.1592,-0.05739,0.8051,2.963,0
0.1601,-0.0002862,0,0.1601,-0.05784,0.8182,2.963,0
0.142,-0.0001563,0,0.142,-0.04999,0.6136,2.968,0
0.1423,-0.0001618,0,0.1423,-0.05055,0.6268,2.968,0
0.1429,-0.0001739,0,0.1429,-0.05174,0.6554,2.968,0
0.1441,-0.000191,0,0.1441,-0.05332,0.6945,2.967,0
0.1457,-0.0002108,0,0.1457,-0.05496,0.7373,2.967,0
0.1476,-0.0002302,0,0.1476,-0.0564,0.7764,2.966,0
0.1492,-0.0002454,0,0.1492,-0.0574,0.8051,2.966,0
0.1501,-0.0002527,0,0.1501,-0.05785,0.8182,2.965,0
0.1213,-0.0001156,0,0.1213,-0.05,0.6136,2.973,0
0.1215,-0.0001196,0,0.1215,-0.05056,0.6268,2.973,0
0.122,-0.0001284,0,0.122,-0.05176,0.6554,2.972,0
0.123,-0.0001409,0,0.123,-0.05333,0.6945,2.972,0
0.1244,-0.0001554,0,0.1244,-0.05498,0.7373,2.972,0
0.126,-0.0001696,0,0.126,-0.05641,0.7764,2.971,0
0.1274,-0.0001807,0,0.1274,-0.05742,0.8051,2.971,0
0.1281,-0.0001861,0,0.1281,-0.05786,0.8182,2.971,0
0.09264,-6.876e-05,0,0.09264,-0.05002,0.6136,2.979,0
0.09281,-7.11e-05,0,0.09281,-0.05058,0.6268,2.979,0
0.09323,-7.626e-05,0,0.09323,-0.05177,0.6554,2.979,0
0.09396,-8.355e-05,0,0.09396,-0.05335,0.6945,2.979,0
0.09502,-9.202e-05,0,0.09502,-0.055,0.7373,2.978,0
0.09624,-0.0001004,0,0.09624,-0.05643,0.7764,2.978,0
0.09731,-0.0001069,0,0.09731,-0.05744,0.8051,2.978,0
0.09785,-0.00011,0,0.09785,-0.05789,0.8182,2.978,0
0.06094,-3.035e-05,0,0.06094,-0.05004,0.6136,2.986,0
0.06104,-3.136e-05,0,0.06104,-0.0506,0.6268,2.986,0
0.06132,-3.36e-05,0,0.06132,-0.0518,0.6554,2.986,0
0.0618,-3.676e-05,0,0.0618,-0.05338,0.6945,2.986,0
0.06249,-4.043e-05,0,0.06249,-0.05503,0.7373,2.986,0
0.06329,-4.406e-05,0,0.06329,-0.05646,0.7764,2.986,0
0.064,-4.691e-05,0,0.064,-0.05747,0.8051,2.985,0
0.06435,-4.828e-05,0,0.06435,-0.05792,0.8182,2.985,0
0.03164,-8.326e-06,0,0.03164,-0.05006,0.6136,2.993,0
0.03169,-8.598e-06,0,0.03169,-0.05062,0.6268,2.993,0
0.03183,-9.201e-06,0,0.03183,-0.05182,0.6554,2.993,0
0.03208,-1.006e-05,0,0.03208,-0.0534,0.6945,2.993,0
0.03244,-1.105e-05,0,0.03244,-0.05505,0.7373,2.993,0
0.03285,-1.203e-05,0,0.03285,-0.05649,0.7764,2.993,0
0.03322,-1.28e-05,0,0.03322,-0.0575,0.8051,2.993,0
0.0334,-1.317e-05,0,0.0334,-0.05795,0.8182,2.992,0
0.009978,-8.387e-07,0,0.009978,-0.05007,0.6136,2.998,0
0.009995,-8.658e-07,0,0.009995,-0.05063,0.6268,2.998,0
0.01004,-9.255e-07,0,0.01004,-0.05183,0.6554,2.998,0
0.01012,-1.011e-06,0,0.01012,-0.05342,0.6945,2.998,0
0.01023,-1.11e-06,0,0.01023,-0.05507,0.7373,2.998,0
0.01036,-1.208e-06,0,0.01036,-0.05651,0.7764,2.998,0
0.01048,-1.285e-06,0,0.01048,-0.05752,0.8051,2.998,0
0.01053,-1.321e-06,0,0.01053,-0.05797,0.8182,2.998,0
0,0,0,0,-0.05008,0.6136,3,0
0,0,0,0,-0.05064,0.6268,3,0
0,0,0,0,-0.05184,0.6554,3,0
0,0,0,0,-0.05343,0.6945,3,0
0,0,0,0,-0.05508,0.7373,3,0
0,0,0,0,-0.05652,0.7764,3,0
0,0,0,0,-0.05753,0.8051,3,0
0,0,0,0,-0.05798,0.8182,3,0
0.1601,-0.0002862,0,0.1601,-0.05784,0.8182,2.963,0
0.161,-0.0002947,0,0.161,-0.05828,0.8313,2.963,0
0.1632,-0.0003142,0,0.1632,-0.05921,0.8599,2.962,0
0.1666,-0.000343,0,0.1666,-0.06043,0.899,2.961,0
0.1707,-0.0003771,0,0.1707,-0.06168,0.9419,2.96,0
0.1746,-0.0004103,0,0.1746,-0.06275,0.981,2.959,0
0.1775,-0.0004355,0,0.1775,-0.06349,1.01,2.958,0
0.1788,-0.0004472,0,0.1788,-0.06382,1.023,2.958,0
0.1501,-0.0002527,0,0.1501,-0.05785,0.8182,2.965,0
0.1509,-0.0002603,0,0.1509,-0.05829,0.8313,2.965,0
0.153,-0.0002775,0,0.153,-0.05922,0.8599,2.965,0
0.1562,-0.0003028,0,0.1562,-0.06043,0.899,2.964,0
0.16,-0.0003329,0,0.16,-0.06169,0.9419,2.963,0
0.1637,-0.0003622,0,0.1637,-0.06276,0.981,2.962,0
0.1664,-0.0003844,0,0.1664,-0.0635,1.01,2.961,0
0.1676,-0.0003947,0,0.1676,-0.06383,1.023,2.96,0
0.1281,-0.0001861,0,0.1281,-0.05786,0.8182,2.971,0
0.1289,-0.0001916,0,0.1289,-0.0583,0.8313,2.97,0
0.1306,-0.0002042,0,0.1306,-0.05924,0.8599,2.97,0
0.1333,-0.0002228,0,0.1333,-0.06045,0.899,2.969,0
0.1366,-0.0002449,0,0.1366,-0.06171,0.9419,2.968,0
0.1397,-0.0002665,0,0.1397,-0.06278,0.981,2.967,0
0.1421,-0.0002828,0,0.1421,-0.06352,1.01,2.967,0
0.1431,-0.0002903,0,0.1431,-0.06385,1.023,2.966,0
0.09785,-0.00011,0,0.09785,-0.05789,0.8182,2.978,0
0.09843,-0.0001133,0,0.09843,-0.05833,0.8313,2.977,0
0.09978,-0.0001207,0,0.09978,-0.05927,0.8599,2.977,0
0.1018,-0.0001317,0,0.1018,-0.06048,0.899,2.977,0
0.1043,-0.0001447,0,0.1043,-0.06174,0.9419,2.976,0
0.1067,-0.0001574,0,0.1067,-0.06281,0.981,2.975,0
0.1085,-0.000167,0,0.1085,-0.06356,1.01,2.975,0
0.1093,-0.0001714,0,0.1093,-0.06388,1.023,2.974,0
0.06435,-4.828e-05,0,0.06435,-0.05792,0.8182,2.985,0
0.06473,-4.969e-05,0,0.06473,-0.05836,0.8313,2.985,0
0.06562,-5.294e-05,0,0.06562,-0.0593,0.8599,2.985,0
0.06698,-5.772e-05,0,0.06698,-0.06052,0.899,2.985,0
0.06862,-6.341e-05,0,0.06862,-0.06177,0.9419,2.984,0
0.0702,-6.895e-05,0,0.0702,-0.06285,0.981,2.984,0
0.07136,-7.316e-05,0,0.07136,-0.0636,1.01,2.983,0
0.07189,-7.511e-05,0,0.07189,-0.06393,1.023,2.983,0
0.0334,-1.317e-05,0,0.0334,-0.05795,0.8182,2.992,0
0.0336,-1.356e-05,0,0.0336,-0.05839,0.8313,2.992,0
0.03406,-1.444e-05,0,0.03406,-0.05933,0.8599,2.992,0
0.03477,-1.574e-05,0,0.03477,-0.06055,0.899,2.992,0
0.03562,-1.728e-05,0,0.03562,-0.06181,0.9419,2.992,0
0.03644,-1.88e-05,0,0.03644,-0.06289,0.981,2.992,0
0.03705,-1.994e-05,0,0.03705,-0.06364,1.01,2.991,0
0.03732,-2.047e-05,0,0.03732,-0.06397,1.023,2.991,0
0.01053,-1.321e-06,0,0.01053,-0.05797,0.8182,2.998,0
0.01059,-1.36e-06,0,0.01059,-0.05842,0.8313,2.998,0
0.01074,-1.448e-06,0,0.01074,-0.05935,0.8599,2.998,0
0.01096,-1.578e-06,0,0.01096,-0.06058,0.899,2.998,0
0.01123,-1.733e-06,0,0.01123,-0.06184,0.9419,2.997,0
0.01149,-1.884e-06,0,0.01149,-0.06292,0.981,2.997,0
0.01168,-1.999e-06,0,0.01168,-0.06367,1.01,2.997,0
0.01177,-2.052e-06,0,0.01177,-0.064,1.023,2.997,0
0,0,0,0,-0.05798,0.8182,3,0
0,0,0,0,-0.05843,0.8313,3,0
0,0,0,0,-0.05937,0.8599,3,0
0,0,0,0,-0.06059,0.899,3,0
0,0,0,0,-0.06185,0.9419,3,0
0,0,0,0,-0.06293,0.981,3,0
0,0,0,0,-0.06368,1.01,3,0
0,0,0,0,-0.06401,1.023,3,0
0.1788,-0.0004472,0,0.1788,-0.06382,1.023,2.958,0
0.1801,-0.0004589,0,0.1801,-0.06414,1.036,2.957,0
0.1828,-0.0004844,0,0.1828,-0.06481,1.064,2.956,0
0.1862,-0.0005185,0,0.1862,-0.06567,1.104,2.955,0
0.1894,-0.0005539,0,0.1894,-0.06653,1.146,2.954,0
0.1919,-0.0005838,0,0.1919,-0.06726,1.186,2.954,0
0.1933,-0.0006038,0,0.1933,-0.06775,1.214,2.953,0
0.1939,-0.0006124,0,0.1939,-0.06796,1.227,2.953,0
0.1676,-0.0003947,0,0.1676,-0.06383,1.023,2.96,0
0.1688,-0.0004051,0,0.1688,-0.06415,1.036,2.96,0
0.1714,-0.0004276,0,0.1714,-0.06482,1.064,2.959,0
0.1746,-0.0004576,0,0.1746,-0.06568,1.104,2.958,0
0.1776,-0.0004889,0,0.1776,-0.06655,1.146,2.957,0
0.1799,-0.0005152,0,0.1799,-0.06727,1.186,2.957,0
0.1812,-0.0005328,0,0.1812,-0.06776,1.214,2.956,0
0.1818,-0.0005404,0,0.1818,-0.06797,1.227,2.956,0
0.1431,-0.0002903,0,0.1431,-0.06385,1.023,2.966,0
0.1441,-0.0002979,0,0.1441,-0.06417,1.036,2.966,0
0.1463,-0.0003144,0,0.1463,-0.06484,1.064,2.965,0
0.1491,-0.0003365,0,0.1491,-0.0657,1.104,2.965,0
0.1516,-0.0003595,0,0.1516,-0.06657,1.146,2.964,0
0.1536,-0.0003787,0,0.1536,-0.0673,1.186,2.963,0
0.1547,-0.0003916,0,0.1547,-0.06779,1.214,2.963,0
0.1552,-0.0003972,0,0.1552,-0.068,1.227,2.962,0
0.1093,-0.0001714,0,0.1093,-0.06388,1.023,2.974,0
0.1101,-0.0001759,0,0.1101,-0.06421,1.036,2.974,0
0.1118,-0.0001857,0,0.1118,-0.06488,1.064,2.974,0
0.1139,-0.0001987,0,0.1139,-0.06574,1.104,2.973,0
0.1158,-0.0002122,0,0.1158,-0.06661,1.146,2.972,0
0.1173,-0.0002235,0,0.1173,-0.06734,1.186,2.972,0
0.1182,-0.0002311,0,0.1182,-0.06783,1.214,2.972,0
0.1185,-0.0002343,0,0.1185,-0.06805,1.227,2.971,0
0.07189,-7.511e-05,0,0.07189,-0.06393,1.023,2.983,0
0.07241,-7.707e-05,0,0.07241,-0.06425,1.036,2.983,0
0.0735,-8.133e-05,0,0.0735,-0.06492,1.064,2.983,0
0.07488,-8.701e-05,0,0.07488,-0.06579,1.104,2.982,0
0.07617,-9.29e-05,0,0.07617,-0.06666,1.146,2.982,0
0.07714,-9.783e-05,0,0.07714,-0.06739,1.186,2.982,0
0.0777,-0.0001011,0,0.0777,-0.06788,1.214,2.981,0
0.07793,-0.0001025,0,0.07793,-0.0681,1.227,2.981,0
0.03732,-2.047e-05,0,0.03732,-0.06397,1.023,2.991,0
0.03759,-2.1e-05,0,0.03759,-0.06429,1.036,2.991,0
0.03816,-2.216e-05,0,0.03816,-0.06497,1.064,2.991,0
0.03887,-2.371e-05,0,0.03887,-0.06583,1.104,2.991,0
0.03954,-2.531e-05,0,0.03954,-0.06671,1.146,2.991,0
0.04004,-2.664e-05,0,0.04004,-0.06744,1.186,2.991,0
0.04033,-2.754e-05,0,0.04033,-0.06793,1.214,2.99,0
0.04045,-2.792e-05,0,0.04045,-0.06815,1.227,2.99,0
0.01177,-2.052e-06,0,0.01177,-0.064,1.023,2.997,0
0.01185,-2.105e-06,0,0.01185,-0.06432,1.036,2.997,0
0.01203,-2.221e-06,0,0.01203,-0.065,1.064,2.997,0
0.01226,-2.376e-06,0,0.01226,-0.06587,1.104,2.997,0
0.01247,-2.536e-06,0,0.01247,-0.06674,1.146,2.997,0
0.01262,-2.67e-06,0,0.01262,-0.06748,1.186,2.997,0
0.01272,-2.758e-06,0,0.01272,-0.06797,1.214,2.997,0
0.01275,-2.796e-06,0,0.01275,-0.06819,1.227,2.997,0
0,0,0,0,-0.06401,1.023,3,0
0,0,0,0,-0.06434,1.036,3,0
0,0,0,0,-0.06502,1.064,3,0
0,0,0,0,-0.06588,1.104,3,0
0,0,0,0,-0.06676,1.146,3,0
0,0,0,0,-0.06749,1.186,3,0
0,0,0,0,-0.06799,1.214,3,0
0,0,0,0,-0.0682,1.227,3,0
0.1939,-0.0006124,0,0.1939,-0.06796,1.227,2.953,0
0.1944,-0.0006207,0,0.1944,-0.06817,1.24,2.953,0
0.1953,-0.0006375,0,0.1953,-0.06859,1.269,2.952,0
0.1962,-0.0006578,0,0.1962,-0.06912,1.308,2.952,0
0.1967,-0.0006767,0,0.1967,-0.06963,1.351,2.951,0
0.1968,-0.0006911,0,0.1968,-0.07003,1.39,2.951,0
0.1968,-0.0007001,0,0.1968,-0.07029,1.419,2.951,0
0.1967,-0.0007038,0,0.1967,-0.07039,1.432,2.951,0
0.1818,-0.0005404,0,0.1818,-0.06797,1.227,2.956,0
0.1822,-0.0005477,0,0.1822,-0.06818,1.24,2.956,0
0.1831,-0.0005625,0,0.1831,-0.06861,1.269,2.955,0
0.1839,-0.0005803,0,0.1839,-0.06913,1.308,2.955,0
0.1844,-0.0005969,0,0.1844,-0.06964,1.351,2.954,0
0.1845,-0.0006095,0,0.1845,-0.07004,1.39,2.954,0
0.1844,-0.0006174,0,0.1844,-0.0703,1.419,2.954,0
0.1844,-0.0006207,0,0.1844,-0.07041,1.432,2.954,0
0.1552,-0.0003972,0,0.1552,-0.068,1.227,2.962,0
0.1556,-0.0004025,0,0.1556,-0.06821,1.24,2.962,0
0.1563,-0.0004133,0,0.1563,-0.06864,1.269,2.962,0
0.157,-0.0004263,0,0.157,-0.06916,1.308,2.962,0
0.1574,-0.0004383,0,0.1574,-0.06967,1.351,2.961,0
0.1575,-0.0004474,0,0.1575,-0.07008,1.39,2.961,0
0.1574,-0.0004531,0,0.1574,-0.07033,1.419,2.961,0
0.1573,-0.0004555,0,0.1573,-0.07044,1.432,2.961,0
0.1185,-0.0002343,0,0.1185,-0.06805,1.227,2.971,0
0.1188,-0.0002374,0,0.1188,-0.06825,1.24,2.971,0
0.1194,-0.0002437,0,0.1194,-0.06868,1.269,2.971,0
